date,oracle,Active Users
2019-02-28T00:00:00+00:00,Chainlink,25951
2019-03-01T00:00:00+00:00,Chainlink,25973
2019-03-02T00:00:00+00:00,Chainlink,25996
2019-03-03T00:00:00+00:00,Chainlink,26015
2019-03-04T00:00:00+00:00,Chainlink,26039
2019-03-05T00:00:00+00:00,Chainlink,26061
2019-03-06T00:00:00+00:00,Chainlink,26075
2019-03-07T00:00:00+00:00,Chainlink,26090
2019-03-08T00:00:00+00:00,Chainlink,26152
2019-03-09T00:00:00+00:00,Chainlink,26171
2019-03-10T00:00:00+00:00,Chainlink,26214
2019-03-11T00:00:00+00:00,Chainlink,26253
2019-03-12T00:00:00+00:00,Chainlink,26293
2019-03-13T00:00:00+00:00,Chainlink,26333
2019-03-14T00:00:00+00:00,Chainlink,26349
2019-03-15T00:00:00+00:00,Chainlink,26370
2019-03-16T00:00:00+00:00,Chainlink,26390
2019-03-17T00:00:00+00:00,Chainlink,26407
2019-03-18T00:00:00+00:00,Chainlink,26414
2019-03-19T00:00:00+00:00,Chainlink,26429
2019-03-20T00:00:00+00:00,Chainlink,26457
2019-03-21T00:00:00+00:00,Chainlink,26485
2019-03-22T00:00:00+00:00,Chainlink,26499
2019-03-23T00:00:00+00:00,Chainlink,26510
2019-03-24T00:00:00+00:00,Chainlink,26530
2019-03-25T00:00:00+00:00,Chainlink,26559
2019-03-26T00:00:00+00:00,Chainlink,26594
2019-03-27T00:00:00+00:00,Chainlink,26610
2019-03-28T00:00:00+00:00,Chainlink,26623
2019-03-29T00:00:00+00:00,Chainlink,26647
2019-03-30T00:00:00+00:00,Chainlink,26673
2019-03-31T00:00:00+00:00,Chainlink,26712
2019-04-01T00:00:00+00:00,Chainlink,26755
2019-04-02T00:00:00+00:00,Chainlink,26795
2019-04-03T00:00:00+00:00,Chainlink,26827
2019-04-04T00:00:00+00:00,Chainlink,26842
2019-04-05T00:00:00+00:00,Chainlink,26923
2019-04-06T00:00:00+00:00,Chainlink,26954
2019-04-07T00:00:00+00:00,Chainlink,26961
2019-04-08T00:00:00+00:00,Chainlink,26967
2019-04-09T00:00:00+00:00,Chainlink,26982
2019-04-10T00:00:00+00:00,Chainlink,27014
2019-04-11T00:00:00+00:00,Chainlink,27038
2019-04-12T00:00:00+00:00,Chainlink,27050
2019-04-13T00:00:00+00:00,Chainlink,27065
2019-04-14T00:00:00+00:00,Chainlink,27075
2019-04-15T00:00:00+00:00,Chainlink,27093
2019-04-16T00:00:00+00:00,Chainlink,27103
2019-04-17T00:00:00+00:00,Chainlink,27125
2019-04-18T00:00:00+00:00,Chainlink,27131
2019-04-19T00:00:00+00:00,Chainlink,27148
2019-04-20T00:00:00+00:00,Chainlink,27151
2019-04-21T00:00:00+00:00,Chainlink,27163
2019-04-22T00:00:00+00:00,Chainlink,27186
2019-04-23T00:00:00+00:00,Chainlink,27199
2019-04-24T00:00:00+00:00,Chainlink,27224
2019-04-25T00:00:00+00:00,Chainlink,27241
2019-04-26T00:00:00+00:00,Chainlink,27258
2019-04-27T00:00:00+00:00,Chainlink,27263
2019-04-28T00:00:00+00:00,Chainlink,27272
2019-04-29T00:00:00+00:00,Chainlink,27297
2019-04-30T00:00:00+00:00,Chainlink,27300
2019-05-01T00:00:00+00:00,Chainlink,27313
2019-05-02T00:00:00+00:00,Chainlink,27326
2019-05-03T00:00:00+00:00,Chainlink,27340
2019-05-04T00:00:00+00:00,Chainlink,27365
2019-05-05T00:00:00+00:00,Chainlink,27394
2019-05-06T00:00:00+00:00,Chainlink,27427
2019-05-07T00:00:00+00:00,Chainlink,27444
2019-05-08T00:00:00+00:00,Chainlink,27469
2019-05-09T00:00:00+00:00,Chainlink,27521
2019-05-10T00:00:00+00:00,Chainlink,27502
2019-05-11T00:00:00+00:00,Chainlink,27531
2019-05-12T00:00:00+00:00,Chainlink,27543
2019-05-13T00:00:00+00:00,Chainlink,27556
2019-05-14T00:00:00+00:00,Chainlink,27611
2019-05-15T00:00:00+00:00,Chainlink,27747
2019-05-16T00:00:00+00:00,Chainlink,28055
2019-05-17T00:00:00+00:00,Chainlink,28315
2019-05-18T00:00:00+00:00,Chainlink,28501
2019-05-19T00:00:00+00:00,Chainlink,28710
2019-05-20T00:00:00+00:00,Chainlink,28822
2019-05-21T00:00:00+00:00,Chainlink,29053
2019-05-22T00:00:00+00:00,Chainlink,29318
2019-05-23T00:00:00+00:00,Chainlink,29482
2019-05-24T00:00:00+00:00,Chainlink,29593
2019-05-25T00:00:00+00:00,Chainlink,29657
2019-05-26T00:00:00+00:00,Chainlink,29769
2019-05-27T00:00:00+00:00,Chainlink,29876
2019-05-28T00:00:00+00:00,Chainlink,29964
2019-05-29T00:00:00+00:00,Chainlink,30063
2019-05-30T00:00:00+00:00,Chainlink,30147
2019-05-31T00:00:00+00:00,Chainlink,30268
2019-06-01T00:00:00+00:00,Chainlink,30364
2019-06-02T00:00:00+00:00,Chainlink,30408
2019-06-03T00:00:00+00:00,Chainlink,30482
2019-06-04T00:00:00+00:00,Chainlink,30538
2019-06-05T00:00:00+00:00,Chainlink,30623
2019-06-06T00:00:00+00:00,Chainlink,30723
2019-06-07T00:00:00+00:00,Chainlink,30794
2019-06-08T00:00:00+00:00,Chainlink,30881
2019-06-09T00:00:00+00:00,Chainlink,30956
2019-06-10T00:00:00+00:00,Chainlink,31033
2019-06-11T00:00:00+00:00,Chainlink,31107
2019-06-12T00:00:00+00:00,Chainlink,31168
2019-06-13T00:00:00+00:00,Chainlink,31388
2019-06-14T00:00:00+00:00,Chainlink,31874
2019-06-15T00:00:00+00:00,Chainlink,32245
2019-06-16T00:00:00+00:00,Chainlink,32490
2019-06-17T00:00:00+00:00,Chainlink,32881
2019-06-18T00:00:00+00:00,Chainlink,33200
2019-06-19T00:00:00+00:00,Chainlink,33412
2019-06-20T00:00:00+00:00,Chainlink,33591
2019-06-21T00:00:00+00:00,Chainlink,33740
2019-06-22T00:00:00+00:00,Chainlink,33922
2019-06-23T00:00:00+00:00,Chainlink,34130
2019-06-24T00:00:00+00:00,Chainlink,34288
2019-06-25T00:00:00+00:00,Chainlink,34614
2019-06-26T00:00:00+00:00,Chainlink,35262
2019-06-27T00:00:00+00:00,Chainlink,36091
2019-06-28T00:00:00+00:00,Chainlink,38714
2019-06-29T00:00:00+00:00,Chainlink,43094
2019-06-30T00:00:00+00:00,Chainlink,44391
2019-07-01T00:00:00+00:00,Chainlink,43522
2019-07-02T00:00:00+00:00,Chainlink,44414
2019-07-03T00:00:00+00:00,Chainlink,45010
2019-07-04T00:00:00+00:00,Chainlink,45501
2019-07-05T00:00:00+00:00,Chainlink,45918
2019-07-06T00:00:00+00:00,Chainlink,46267
2019-07-07T00:00:00+00:00,Chainlink,46586
2019-07-08T00:00:00+00:00,Chainlink,46948
2019-07-09T00:00:00+00:00,Chainlink,47321
2019-07-10T00:00:00+00:00,Chainlink,47750
2019-07-11T00:00:00+00:00,Chainlink,48095
2019-07-12T00:00:00+00:00,Chainlink,48494
2019-07-13T00:00:00+00:00,Chainlink,48854
2019-07-14T00:00:00+00:00,Chainlink,49134
2019-07-15T00:00:00+00:00,Chainlink,49399
2019-07-16T00:00:00+00:00,Chainlink,49617
2019-07-17T00:00:00+00:00,Chainlink,49939
2019-07-18T00:00:00+00:00,Chainlink,50325
2019-07-19T00:00:00+00:00,Chainlink,50609
2019-07-20T00:00:00+00:00,Chainlink,50839
2019-07-21T00:00:00+00:00,Chainlink,51038
2019-07-22T00:00:00+00:00,Chainlink,51246
2019-07-23T00:00:00+00:00,Chainlink,51461
2019-07-24T00:00:00+00:00,Chainlink,51708
2019-07-25T00:00:00+00:00,Chainlink,51920
2019-07-26T00:00:00+00:00,Chainlink,52108
2019-07-27T00:00:00+00:00,Chainlink,52293
2019-07-28T00:00:00+00:00,Chainlink,52449
2019-07-29T00:00:00+00:00,Chainlink,52615
2019-07-30T00:00:00+00:00,Chainlink,52830
2019-07-31T00:00:00+00:00,Chainlink,53064
2019-08-01T00:00:00+00:00,Chainlink,53278
2019-08-02T00:00:00+00:00,Chainlink,53416
2019-08-03T00:00:00+00:00,Chainlink,53796
2019-08-04T00:00:00+00:00,Chainlink,54009
2019-08-05T00:00:00+00:00,Chainlink,54104
2019-08-06T00:00:00+00:00,Chainlink,54409
2019-08-07T00:00:00+00:00,Chainlink,54632
2019-08-08T00:00:00+00:00,Chainlink,54914
2019-08-09T00:00:00+00:00,Chainlink,55182
2019-08-10T00:00:00+00:00,Chainlink,55434
2019-08-11T00:00:00+00:00,Chainlink,55688
2019-08-12T00:00:00+00:00,Chainlink,55886
2019-08-13T00:00:00+00:00,Chainlink,56045
2019-08-14T00:00:00+00:00,Chainlink,56371
2019-08-15T00:00:00+00:00,Chainlink,56525
2019-08-16T00:00:00+00:00,Chainlink,56684
2019-08-17T00:00:00+00:00,Chainlink,56851
2019-08-18T00:00:00+00:00,Chainlink,57095
2019-08-19T00:00:00+00:00,Chainlink,57351
2019-08-20T00:00:00+00:00,Chainlink,57555
2019-08-21T00:00:00+00:00,Chainlink,57779
2019-08-22T00:00:00+00:00,Chainlink,57953
2019-08-23T00:00:00+00:00,Chainlink,57749
2019-08-24T00:00:00+00:00,Chainlink,57931
2019-08-25T00:00:00+00:00,Chainlink,58060
2019-08-26T00:00:00+00:00,Chainlink,58287
2019-08-27T00:00:00+00:00,Chainlink,58524
2019-08-28T00:00:00+00:00,Chainlink,58737
2019-08-29T00:00:00+00:00,Chainlink,58867
2019-08-30T00:00:00+00:00,Chainlink,59029
2019-08-31T00:00:00+00:00,Chainlink,59209
2019-09-01T00:00:00+00:00,Chainlink,59379
2019-09-02T00:00:00+00:00,Chainlink,59574
2019-09-03T00:00:00+00:00,Chainlink,59767
2019-09-04T00:00:00+00:00,Chainlink,59951
2019-09-05T00:00:00+00:00,Chainlink,60169
2019-09-06T00:00:00+00:00,Chainlink,60309
2019-09-07T00:00:00+00:00,Chainlink,60493
2019-09-08T00:00:00+00:00,Chainlink,60724
2019-09-09T00:00:00+00:00,Band,4
2019-09-09T00:00:00+00:00,Chainlink,61092
2019-09-10T00:00:00+00:00,Band,4
2019-09-10T00:00:00+00:00,Chainlink,61405
2019-09-11T00:00:00+00:00,Band,4
2019-09-11T00:00:00+00:00,Chainlink,61795
2019-09-12T00:00:00+00:00,Band,4
2019-09-12T00:00:00+00:00,Chainlink,62231
2019-09-13T00:00:00+00:00,Band,4
2019-09-13T00:00:00+00:00,Chainlink,61939
2019-09-14T00:00:00+00:00,Band,4
2019-09-14T00:00:00+00:00,Chainlink,62087
2019-09-15T00:00:00+00:00,Band,4
2019-09-15T00:00:00+00:00,Chainlink,62209
2019-09-16T00:00:00+00:00,Band,4
2019-09-16T00:00:00+00:00,Chainlink,62409
2019-09-17T00:00:00+00:00,Band,4
2019-09-17T00:00:00+00:00,Chainlink,62545
2019-09-18T00:00:00+00:00,Band,11
2019-09-18T00:00:00+00:00,Chainlink,62790
2019-09-19T00:00:00+00:00,Band,29
2019-09-19T00:00:00+00:00,Chainlink,63411
2019-09-20T00:00:00+00:00,Band,45
2019-09-20T00:00:00+00:00,Chainlink,63778
2019-09-21T00:00:00+00:00,Band,74
2019-09-21T00:00:00+00:00,Chainlink,64102
2019-09-22T00:00:00+00:00,Band,92
2019-09-22T00:00:00+00:00,Chainlink,64371
2019-09-23T00:00:00+00:00,Band,112
2019-09-23T00:00:00+00:00,Chainlink,64637
2019-09-24T00:00:00+00:00,Band,116
2019-09-24T00:00:00+00:00,Chainlink,62462
2019-09-25T00:00:00+00:00,Band,122
2019-09-25T00:00:00+00:00,Chainlink,62791
2019-09-26T00:00:00+00:00,Band,130
2019-09-26T00:00:00+00:00,Chainlink,62881
2019-09-27T00:00:00+00:00,Band,134
2019-09-27T00:00:00+00:00,Chainlink,63072
2019-09-28T00:00:00+00:00,Band,133
2019-09-28T00:00:00+00:00,Chainlink,63258
2019-09-29T00:00:00+00:00,Band,138
2019-09-29T00:00:00+00:00,Chainlink,63517
2019-09-30T00:00:00+00:00,Band,214
2019-09-30T00:00:00+00:00,Chainlink,63786
2019-10-01T00:00:00+00:00,Band,282
2019-10-01T00:00:00+00:00,Chainlink,63973
2019-10-02T00:00:00+00:00,Band,296
2019-10-02T00:00:00+00:00,Chainlink,64345
2019-10-03T00:00:00+00:00,Band,301
2019-10-03T00:00:00+00:00,Chainlink,64412
2019-10-04T00:00:00+00:00,Band,304
2019-10-04T00:00:00+00:00,Chainlink,64626
2019-10-05T00:00:00+00:00,Band,306
2019-10-05T00:00:00+00:00,Chainlink,64802
2019-10-06T00:00:00+00:00,Band,381
2019-10-06T00:00:00+00:00,Chainlink,65219
2019-10-07T00:00:00+00:00,Band,351
2019-10-07T00:00:00+00:00,Chainlink,65597
2019-10-08T00:00:00+00:00,Band,341
2019-10-08T00:00:00+00:00,Chainlink,66027
2019-10-09T00:00:00+00:00,Band,343
2019-10-09T00:00:00+00:00,Chainlink,66624
2019-10-10T00:00:00+00:00,Band,338
2019-10-10T00:00:00+00:00,Chainlink,66990
2019-10-11T00:00:00+00:00,Band,337
2019-10-11T00:00:00+00:00,Chainlink,67358
2019-10-12T00:00:00+00:00,Band,330
2019-10-12T00:00:00+00:00,Chainlink,67658
2019-10-13T00:00:00+00:00,Band,330
2019-10-13T00:00:00+00:00,Chainlink,67928
2019-10-14T00:00:00+00:00,Band,335
2019-10-14T00:00:00+00:00,Chainlink,68190
2019-10-15T00:00:00+00:00,Band,334
2019-10-15T00:00:00+00:00,Chainlink,68427
2019-10-16T00:00:00+00:00,Band,337
2019-10-16T00:00:00+00:00,Chainlink,68736
2019-10-17T00:00:00+00:00,Band,348
2019-10-17T00:00:00+00:00,Chainlink,68999
2019-10-18T00:00:00+00:00,Band,347
2019-10-18T00:00:00+00:00,Chainlink,69252
2019-10-19T00:00:00+00:00,Band,348
2019-10-19T00:00:00+00:00,Chainlink,69454
2019-10-20T00:00:00+00:00,Band,343
2019-10-20T00:00:00+00:00,Chainlink,69655
2019-10-21T00:00:00+00:00,Band,343
2019-10-21T00:00:00+00:00,Chainlink,70040
2019-10-22T00:00:00+00:00,Band,342
2019-10-22T00:00:00+00:00,Chainlink,70359
2019-10-23T00:00:00+00:00,Band,355
2019-10-23T00:00:00+00:00,Chainlink,70482
2019-10-24T00:00:00+00:00,Band,401
2019-10-24T00:00:00+00:00,Chainlink,70789
2019-10-25T00:00:00+00:00,Band,394
2019-10-25T00:00:00+00:00,Chainlink,71166
2019-10-26T00:00:00+00:00,Band,395
2019-10-26T00:00:00+00:00,Chainlink,71583
2019-10-27T00:00:00+00:00,Band,394
2019-10-27T00:00:00+00:00,Chainlink,71863
2019-10-28T00:00:00+00:00,Band,392
2019-10-28T00:00:00+00:00,Chainlink,72103
2019-10-29T00:00:00+00:00,Band,390
2019-10-29T00:00:00+00:00,Chainlink,72377
2019-10-30T00:00:00+00:00,Band,391
2019-10-30T00:00:00+00:00,Chainlink,72630
2019-10-31T00:00:00+00:00,Band,392
2019-10-31T00:00:00+00:00,Chainlink,72847
2019-11-01T00:00:00+00:00,Band,390
2019-11-01T00:00:00+00:00,Chainlink,73109
2019-11-02T00:00:00+00:00,Band,389
2019-11-02T00:00:00+00:00,Chainlink,73321
2019-11-03T00:00:00+00:00,Band,385
2019-11-03T00:00:00+00:00,Chainlink,73514
2019-11-04T00:00:00+00:00,Band,384
2019-11-04T00:00:00+00:00,Chainlink,73755
2019-11-05T00:00:00+00:00,Band,381
2019-11-05T00:00:00+00:00,Chainlink,73946
2019-11-06T00:00:00+00:00,Band,378
2019-11-06T00:00:00+00:00,Chainlink,74144
2019-11-07T00:00:00+00:00,Band,671
2019-11-07T00:00:00+00:00,Chainlink,73626
2019-11-08T00:00:00+00:00,Band,570
2019-11-08T00:00:00+00:00,Chainlink,73838
2019-11-09T00:00:00+00:00,Band,451
2019-11-09T00:00:00+00:00,Chainlink,74104
2019-11-10T00:00:00+00:00,Band,447
2019-11-10T00:00:00+00:00,Chainlink,74324
2019-11-11T00:00:00+00:00,Band,445
2019-11-11T00:00:00+00:00,Chainlink,74487
2019-11-12T00:00:00+00:00,Band,434
2019-11-12T00:00:00+00:00,Chainlink,74732
2019-11-13T00:00:00+00:00,Band,437
2019-11-13T00:00:00+00:00,Chainlink,74911
2019-11-14T00:00:00+00:00,Band,436
2019-11-14T00:00:00+00:00,Chainlink,75308
2019-11-15T00:00:00+00:00,Band,437
2019-11-15T00:00:00+00:00,Chainlink,75486
2019-11-16T00:00:00+00:00,Band,437
2019-11-16T00:00:00+00:00,Chainlink,75700
2019-11-17T00:00:00+00:00,Band,436
2019-11-17T00:00:00+00:00,Chainlink,75911
2019-11-18T00:00:00+00:00,Band,436
2019-11-18T00:00:00+00:00,Chainlink,76174
2019-11-19T00:00:00+00:00,Band,441
2019-11-19T00:00:00+00:00,Chainlink,76428
2019-11-20T00:00:00+00:00,Band,440
2019-11-20T00:00:00+00:00,Chainlink,76624
2019-11-21T00:00:00+00:00,Band,441
2019-11-21T00:00:00+00:00,Chainlink,76766
2019-11-22T00:00:00+00:00,Band,441
2019-11-22T00:00:00+00:00,Chainlink,77068
2019-11-23T00:00:00+00:00,Band,438
2019-11-23T00:00:00+00:00,Chainlink,77337
2019-11-24T00:00:00+00:00,Band,436
2019-11-24T00:00:00+00:00,Chainlink,77545
2019-11-25T00:00:00+00:00,Band,436
2019-11-25T00:00:00+00:00,Chainlink,77791
2019-11-26T00:00:00+00:00,Band,437
2019-11-26T00:00:00+00:00,Chainlink,78024
2019-11-27T00:00:00+00:00,Band,443
2019-11-27T00:00:00+00:00,Chainlink,78284
2019-11-28T00:00:00+00:00,Band,443
2019-11-28T00:00:00+00:00,Chainlink,78042
2019-11-29T00:00:00+00:00,Band,442
2019-11-29T00:00:00+00:00,Chainlink,78202
2019-11-30T00:00:00+00:00,Band,445
2019-11-30T00:00:00+00:00,Chainlink,78338
2019-12-01T00:00:00+00:00,Band,444
2019-12-01T00:00:00+00:00,Chainlink,78517
2019-12-02T00:00:00+00:00,Band,446
2019-12-02T00:00:00+00:00,Chainlink,78724
2019-12-03T00:00:00+00:00,Band,444
2019-12-03T00:00:00+00:00,Chainlink,78921
2019-12-04T00:00:00+00:00,Band,441
2019-12-04T00:00:00+00:00,Chainlink,79065
2019-12-05T00:00:00+00:00,Band,444
2019-12-05T00:00:00+00:00,Chainlink,79253
2019-12-06T00:00:00+00:00,Band,446
2019-12-06T00:00:00+00:00,Chainlink,79439
2019-12-07T00:00:00+00:00,Band,446
2019-12-07T00:00:00+00:00,Chainlink,79633
2019-12-08T00:00:00+00:00,Band,446
2019-12-08T00:00:00+00:00,Chainlink,79785
2019-12-09T00:00:00+00:00,Band,446
2019-12-09T00:00:00+00:00,Chainlink,79959
2019-12-10T00:00:00+00:00,Band,449
2019-12-10T00:00:00+00:00,Chainlink,80123
2019-12-11T00:00:00+00:00,Band,451
2019-12-11T00:00:00+00:00,Chainlink,80298
2019-12-12T00:00:00+00:00,Band,450
2019-12-12T00:00:00+00:00,Chainlink,80474
2019-12-13T00:00:00+00:00,Band,455
2019-12-13T00:00:00+00:00,Chainlink,80584
2019-12-14T00:00:00+00:00,Band,473
2019-12-14T00:00:00+00:00,Chainlink,80755
2019-12-15T00:00:00+00:00,Band,473
2019-12-15T00:00:00+00:00,Chainlink,80527
2019-12-16T00:00:00+00:00,Band,477
2019-12-16T00:00:00+00:00,Chainlink,80658
2019-12-17T00:00:00+00:00,Band,490
2019-12-17T00:00:00+00:00,Chainlink,80836
2019-12-18T00:00:00+00:00,Band,498
2019-12-18T00:00:00+00:00,Chainlink,81085
2019-12-19T00:00:00+00:00,Band,505
2019-12-19T00:00:00+00:00,Chainlink,81235
2019-12-20T00:00:00+00:00,Band,514
2019-12-20T00:00:00+00:00,Chainlink,81374
2019-12-21T00:00:00+00:00,Band,514
2019-12-21T00:00:00+00:00,Chainlink,81526
2019-12-22T00:00:00+00:00,Band,518
2019-12-22T00:00:00+00:00,Chainlink,81676
2019-12-23T00:00:00+00:00,Band,518
2019-12-23T00:00:00+00:00,Chainlink,81746
2019-12-24T00:00:00+00:00,Band,518
2019-12-24T00:00:00+00:00,Chainlink,81858
2019-12-25T00:00:00+00:00,Band,517
2019-12-25T00:00:00+00:00,Chainlink,81995
2019-12-26T00:00:00+00:00,Band,516
2019-12-26T00:00:00+00:00,Chainlink,82137
2019-12-27T00:00:00+00:00,Band,369
2019-12-27T00:00:00+00:00,Chainlink,82273
2019-12-28T00:00:00+00:00,Band,367
2019-12-28T00:00:00+00:00,Chainlink,82424
2019-12-29T00:00:00+00:00,Band,364
2019-12-29T00:00:00+00:00,Chainlink,82600
2019-12-30T00:00:00+00:00,Band,364
2019-12-30T00:00:00+00:00,Chainlink,82749
2019-12-31T00:00:00+00:00,Band,365
2019-12-31T00:00:00+00:00,Chainlink,82932
2020-01-01T00:00:00+00:00,Band,364
2020-01-01T00:00:00+00:00,Chainlink,83070
2020-01-02T00:00:00+00:00,Band,361
2020-01-02T00:00:00+00:00,Chainlink,83270
2020-01-03T00:00:00+00:00,Band,361
2020-01-03T00:00:00+00:00,Chainlink,83427
2020-01-04T00:00:00+00:00,Band,361
2020-01-04T00:00:00+00:00,Chainlink,83554
2020-01-05T00:00:00+00:00,Band,360
2020-01-05T00:00:00+00:00,Chainlink,83750
2020-01-06T00:00:00+00:00,Band,361
2020-01-06T00:00:00+00:00,Chainlink,83927
2020-01-07T00:00:00+00:00,Band,358
2020-01-07T00:00:00+00:00,Chainlink,84165
2020-01-08T00:00:00+00:00,Band,356
2020-01-08T00:00:00+00:00,Chainlink,84479
2020-01-09T00:00:00+00:00,Band,356
2020-01-09T00:00:00+00:00,Chainlink,84616
2020-01-10T00:00:00+00:00,Band,356
2020-01-10T00:00:00+00:00,Chainlink,84901
2020-01-11T00:00:00+00:00,Band,355
2020-01-11T00:00:00+00:00,Chainlink,85123
2020-01-12T00:00:00+00:00,Band,356
2020-01-12T00:00:00+00:00,Chainlink,85373
2020-01-13T00:00:00+00:00,Band,355
2020-01-13T00:00:00+00:00,Chainlink,85566
2020-01-14T00:00:00+00:00,Band,354
2020-01-14T00:00:00+00:00,Chainlink,85910
2020-01-15T00:00:00+00:00,Band,351
2020-01-15T00:00:00+00:00,Chainlink,86211
2020-01-16T00:00:00+00:00,Band,349
2020-01-16T00:00:00+00:00,Chainlink,86460
2020-01-17T00:00:00+00:00,Band,347
2020-01-17T00:00:00+00:00,Chainlink,86697
2020-01-18T00:00:00+00:00,Band,347
2020-01-18T00:00:00+00:00,Chainlink,87017
2020-01-19T00:00:00+00:00,Band,350
2020-01-19T00:00:00+00:00,Chainlink,87325
2020-01-20T00:00:00+00:00,Band,351
2020-01-20T00:00:00+00:00,Chainlink,87569
2020-01-21T00:00:00+00:00,Band,351
2020-01-21T00:00:00+00:00,Chainlink,87498
2020-01-22T00:00:00+00:00,Band,351
2020-01-22T00:00:00+00:00,Chainlink,87739
2020-01-23T00:00:00+00:00,Band,356
2020-01-23T00:00:00+00:00,Chainlink,87880
2020-01-24T00:00:00+00:00,Band,357
2020-01-24T00:00:00+00:00,Chainlink,88092
2020-01-25T00:00:00+00:00,Band,357
2020-01-25T00:00:00+00:00,Chainlink,88275
2020-01-26T00:00:00+00:00,Band,355
2020-01-26T00:00:00+00:00,Chainlink,88490
2020-01-27T00:00:00+00:00,Band,355
2020-01-27T00:00:00+00:00,Chainlink,88718
2020-01-28T00:00:00+00:00,Band,354
2020-01-28T00:00:00+00:00,Chainlink,88957
2020-01-29T00:00:00+00:00,Band,353
2020-01-29T00:00:00+00:00,Chainlink,89241
2020-01-30T00:00:00+00:00,Band,352
2020-01-30T00:00:00+00:00,Chainlink,89454
2020-01-31T00:00:00+00:00,Band,352
2020-01-31T00:00:00+00:00,Chainlink,89622
2020-02-01T00:00:00+00:00,Band,350
2020-02-01T00:00:00+00:00,Chainlink,89859
2020-02-02T00:00:00+00:00,Band,352
2020-02-02T00:00:00+00:00,Chainlink,90164
2020-02-03T00:00:00+00:00,Band,352
2020-02-03T00:00:00+00:00,Chainlink,90368
2020-02-04T00:00:00+00:00,Band,352
2020-02-04T00:00:00+00:00,Chainlink,90684
2020-02-05T00:00:00+00:00,Band,354
2020-02-05T00:00:00+00:00,Chainlink,90907
2020-02-06T00:00:00+00:00,Band,349
2020-02-06T00:00:00+00:00,Chainlink,91210
2020-02-07T00:00:00+00:00,Band,348
2020-02-07T00:00:00+00:00,Chainlink,91838
2020-02-08T00:00:00+00:00,Band,348
2020-02-08T00:00:00+00:00,Chainlink,92232
2020-02-09T00:00:00+00:00,Band,352
2020-02-09T00:00:00+00:00,Chainlink,92584
2020-02-10T00:00:00+00:00,Band,353
2020-02-10T00:00:00+00:00,Chainlink,92957
2020-02-11T00:00:00+00:00,Band,357
2020-02-11T00:00:00+00:00,Chainlink,93708
2020-02-12T00:00:00+00:00,Band,357
2020-02-12T00:00:00+00:00,Chainlink,94340
2020-02-13T00:00:00+00:00,Band,357
2020-02-13T00:00:00+00:00,Chainlink,94730
2020-02-14T00:00:00+00:00,Band,358
2020-02-14T00:00:00+00:00,Chainlink,95403
2020-02-15T00:00:00+00:00,Band,355
2020-02-15T00:00:00+00:00,Chainlink,96193
2020-02-16T00:00:00+00:00,Band,356
2020-02-16T00:00:00+00:00,Chainlink,96872
2020-02-17T00:00:00+00:00,Band,357
2020-02-17T00:00:00+00:00,Chainlink,97281
2020-02-18T00:00:00+00:00,Band,357
2020-02-18T00:00:00+00:00,Chainlink,97852
2020-02-19T00:00:00+00:00,Band,354
2020-02-19T00:00:00+00:00,Chainlink,98385
2020-02-20T00:00:00+00:00,Band,357
2020-02-20T00:00:00+00:00,Chainlink,98638
2020-02-21T00:00:00+00:00,Band,360
2020-02-21T00:00:00+00:00,Chainlink,99053
2020-02-22T00:00:00+00:00,Band,360
2020-02-22T00:00:00+00:00,Chainlink,99420
2020-02-23T00:00:00+00:00,Band,362
2020-02-23T00:00:00+00:00,Chainlink,99832
2020-02-24T00:00:00+00:00,Band,362
2020-02-24T00:00:00+00:00,Chainlink,100254
2020-02-25T00:00:00+00:00,Band,369
2020-02-25T00:00:00+00:00,Chainlink,100578
2020-02-26T00:00:00+00:00,Band,367
2020-02-26T00:00:00+00:00,Chainlink,101036
2020-02-27T00:00:00+00:00,Band,369
2020-02-27T00:00:00+00:00,Chainlink,101568
2020-02-28T00:00:00+00:00,Band,368
2020-02-28T00:00:00+00:00,Chainlink,101898
2020-02-29T00:00:00+00:00,Band,368
2020-02-29T00:00:00+00:00,Chainlink,102424
2020-03-01T00:00:00+00:00,Band,373
2020-03-01T00:00:00+00:00,Chainlink,102693
2020-03-02T00:00:00+00:00,Band,372
2020-03-02T00:00:00+00:00,Chainlink,102830
2020-03-03T00:00:00+00:00,Band,377
2020-03-03T00:00:00+00:00,Chainlink,103402
2020-03-04T00:00:00+00:00,Band,378
2020-03-04T00:00:00+00:00,Chainlink,104020
2020-03-05T00:00:00+00:00,Band,382
2020-03-05T00:00:00+00:00,Chainlink,104731
2020-03-06T00:00:00+00:00,Band,381
2020-03-06T00:00:00+00:00,Chainlink,104907
2020-03-07T00:00:00+00:00,Band,381
2020-03-07T00:00:00+00:00,Chainlink,105256
2020-03-08T00:00:00+00:00,Band,383
2020-03-08T00:00:00+00:00,Chainlink,105771
2020-03-09T00:00:00+00:00,Band,386
2020-03-09T00:00:00+00:00,Chainlink,106158
2020-03-10T00:00:00+00:00,Band,372
2020-03-10T00:00:00+00:00,Chainlink,106594
2020-03-11T00:00:00+00:00,Band,369
2020-03-11T00:00:00+00:00,Chainlink,106867
2020-03-12T00:00:00+00:00,Band,384
2020-03-12T00:00:00+00:00,Chainlink,107769
2020-03-13T00:00:00+00:00,Band,390
